Year,First Name,County,Sex,Count
2013,PHOEBE,SUFFOLK,F,7
2013,ALLAN,KINGS,M,10
2013,JAMAL,KINGS,M,10
2013,BARUCH,KINGS,M,10
2013,NACHMAN,KINGS,M,10
2013,KENNEDY,SUFFOLK,F,14
2013,TERRENCE,KINGS,M,10
2013,MAEVE,NASSAU,F,10
2013,DUVID,KINGS,M,10
2013,LUCIA,SUFFOLK,F,7
2013,YANKY,KINGS,M,10
2013,ARYE,KINGS,M,10
2013,LUCIA,NASSAU,F,10
2013,DANIELLE,NASSAU,F,10
2013,DIANA,NASSAU,F,10
2013,ALIYAH,NASSAU,F,10
2013,SUMMER,NASSAU,F,10
2013,SABRINA,NASSAU,F,10
2013,KIARA,NASSAU,F,10
2013,JENNA,NASSAU,F,10
2013,GABRIELLE,NASSAU,F,10
2013,ADRIANNA,NASSAU,F,10
2013,LAILA,NASSAU,F,10
2013,ELIANA,NASSAU,F,10
2013,ARIELLE,NASSAU,F,11
2013,TALIA,NASSAU,F,11
2013,KEIRA,NASSAU,F,11
2013,AMANDA,NASSAU,F,11
2013,LIA,NASSAU,F,11
2013,VANESSA,NASSAU,F,11
2013,ANNABELLE,NASSAU,F,11
2013,JOCELYN,NASSAU,F,11
2013,NORA,NASSAU,F,11
2013,SHNEUR,KINGS,M,10
2013,ELIZA,SUFFOLK,F,7
2013,JULIET,SUFFOLK,F,14
2013,AUBREE,SUFFOLK,F,14
2013,JAYLA,SUFFOLK,F,7
2013,GIA,SUFFOLK,F,7
2013,MELODY,SUFFOLK,F,7
2013,AMBER,SUFFOLK,F,7
2013,GABRIELLE,SUFFOLK,F,7
2013,EMMA,LIVINGSTON,F,7
2013,OLIVIA,LIVINGSTON,F,5
2013,AVA,LIVINGSTON,F,5
2013,EVAN,LIVINGSTON,M,7
2013,LOGAN,LIVINGSTON,M,6
2013,NOAH,LIVINGSTON,M,5
2013,OLIVIA,MADISON,F,8
2013,EMMA,MADISON,F,5
2013,ELEANOR,MADISON,F,5
2013,LIAM,MADISON,M,8
2013,CARTER,MADISON,M,6
2013,WYATT,MADISON,M,6
2013,COLTON,MADISON,M,6
2013,ETHAN,MADISON,M,5
2013,NOAH,MADISON,M,5
2013,LOGAN,MADISON,M,5
2013,BLAKE,MADISON,M,5
2013,OLIVIA,MONROE,F,68
2013,EMMA,MONROE,F,53
2013,SOPHIA,MONROE,F,45
2013,CHARLOTTE,MONROE,F,37
2013,ISABELLA,MONROE,F,36
2013,AVA,MONROE,F,34
2013,ELLA,MONROE,F,34
2013,SADIE,NASSAU,F,11
2013,MIA,MONROE,F,31
2013,NAOMI,NASSAU,F,11
2013,BELLA,NASSAU,F,11
2013,AALIYAH,NASSAU,F,11
2013,ALESSANDRA,NASSAU,F,12
2013,ABIGAIL,MONROE,F,25
2013,NATALIE,MONROE,F,24
2013,GRACE,MONROE,F,22
2013,HANNAH,MONROE,F,21
2013,MADISON,MONROE,F,19
2013,GABRIELLA,MONROE,F,19
2013,GIANNA,MONROE,F,18
2013,ADDISON,MONROE,F,18
2013,HARPER,MONROE,F,18
2013,JESSICA,NASSAU,F,12
2013,ELLIE,NASSAU,F,12
2013,VIOLET,MONROE,F,18
2013,ELIZABETH,MONROE,F,17
2013,AMELIA,MONROE,F,16
2013,NATALIA,NASSAU,F,12
2013,CAROLINE,NASSAU,F,12
2013,MOLLY,NASSAU,F,12
2013,MADELYN,NASSAU,F,12
2013,ANNA,MONROE,F,16
2013,EMILY,MONROE,F,15
2013,EVELYN,MONROE,F,15
2013,JULIA,MONROE,F,15
2013,AUBREY,MONROE,F,15
2013,AUDREY,NASSAU,F,12
2013,KYLIE,MONROE,F,15
2013,MACKENZIE,NASSAU,F,12
2013,AUDREY,MONROE,F,15
2013,LEAH,MONROE,F,14
2013,CHLOE,MONROE,F,14
2013,LILY,MONROE,F,14
2013,ADDISON,NASSAU,F,12
2013,FRANCESCA,NASSAU,F,13
2013,TAYLOR,MONROE,F,14
2013,ARIA,MONROE,F,14
2013,JULIETTE,NASSAU,F,13
2013,GIA,NASSAU,F,13
2013,FIONA,NASSAU,F,13
2013,SADIE,MONROE,F,14
2013,MADELYN,MONROE,F,14
2013,BRIELLE,NASSAU,F,13
2013,ARIA,NASSAU,F,13
2013,DANIELA,NASSAU,F,14
2013,ISABEL,NASSAU,F,14
2013,ISABELLE,NASSAU,F,14
2013,AMY,NASSAU,F,14
2013,PENELOPE,NASSAU,F,14
2013,EVA,NASSAU,F,14
2013,SARA,NASSAU,F,14
2013,EVELYN,NASSAU,F,14
2013,EMELY,NASSAU,F,15
2013,ALANA,NASSAU,F,15
2013,DANIELLA,NASSAU,F,15
2013,PAIGE,NASSAU,F,15
2013,JASMINE,NASSAU,F,15
2013,MOLLY,MONROE,F,14
2013,CLARA,SUFFOLK,F,7
2013,ALANA,SUFFOLK,F,7
2013,CATHERINE,SUFFOLK,F,7
2013,NEVAEH,MONROE,F,14
2013,LUCY,MONROE,F,14
2013,KENNEDY,MONROE,F,14
2013,SOFIA,MONROE,F,13
2013,ANDREA,SUFFOLK,F,14
2013,PENELOPE,SUFFOLK,F,13
2013,STELLA,SUFFOLK,F,13
2013,AUTUMN,SUFFOLK,F,13
2013,FAITH,SUFFOLK,F,13
2013,PAIGE,SUFFOLK,F,13
2013,LEILA,SUFFOLK,F,13
2013,STEPHANIE,SUFFOLK,F,13
2013,JENNIFER,SUFFOLK,F,13
2013,KEIRA,SUFFOLK,F,13
2013,SUMMER,SUFFOLK,F,13
2013,SOPHIE,NASSAU,F,15
2013,ALICE,SUFFOLK,F,7
2013,NAOMI,SUFFOLK,F,7
2013,KATIE,SUFFOLK,F,13
2013,ALISON,SUFFOLK,F,13
2013,GIAVANNA,SUFFOLK,F,13
2013,RACHEL,SUFFOLK,F,7
2013,SIERRA,SUFFOLK,F,8
2013,ANGIE,SUFFOLK,F,8
2013,NOELLE,SUFFOLK,F,8
2013,DANNA,SUFFOLK,F,8
2013,THIAGO,WESTCHESTER,M,8
2013,FRANCISCO,WESTCHESTER,M,8
2013,LILLIAN,NASSAU,F,15
2013,JENNIFER,NASSAU,F,16
2013,VALERIA,SUFFOLK,F,8
2013,BRIELLA,SUFFOLK,F,8
2013,RYLEIGH,SUFFOLK,F,8
2013,MAEVE,SUFFOLK,F,8
2013,RONAN,WESTCHESTER,M,8
2013,BELLA,SUFFOLK,F,12
2013,JASMINE,SUFFOLK,F,12
2013,JULIET,NASSAU,F,16
2013,JAMIE,SUFFOLK,F,8
2013,STELLA,MONROE,F,13
2013,CATHERINE,NASSAU,F,16
2013,VIOLET,NASSAU,F,16
2013,HARPER,NASSAU,F,16
2013,RACHEL,NASSAU,F,16
2013,ERIN,NASSAU,F,17
2013,JULIANNA,NASSAU,F,17
2013,KAITLYN,NASSAU,F,17
2013,BRYNN,SUFFOLK,F,8
2013,ALEXIA,SUFFOLK,F,8
2013,JACQUELINE,SUFFOLK,F,8
2013,BIANCA,SUFFOLK,F,8
2013,DESTINY,SUFFOLK,F,8
2013,DANIELLE,SUFFOLK,F,8
2013,PAIGE,MONROE,F,13
2013,BROOKLYN,MONROE,F,13
2013,CLARA,MONROE,F,13
2013,HAILEY,MONROE,F,12
2013,ZOEY,MONROE,F,12
2013,MELANIE,NASSAU,F,17
2013,STELLA,NASSAU,F,17
2013,SKYLAR,NASSAU,F,17
2013,LYLA,SUFFOLK,F,8
2013,DANIELA,SUFFOLK,F,8
2013,SIENNA,SUFFOLK,F,8
2013,VANESSA,SUFFOLK,F,8
2013,AALIYAH,MONROE,F,12
2013,SAVANNAH,MONROE,F,12
2013,ALEXIS,MONROE,F,12
2013,SIENNA,NASSAU,F,18
2013,MADELINE,NASSAU,F,18
2013,SAVANNAH,NASSAU,F,18
2013,LAYLA,NASSAU,F,18
2013,LEA,WESTCHESTER,F,5
2013,ALICIA,WESTCHESTER,F,5
2013,DAISY,WESTCHESTER,F,5
2013,ROMAN,WESTCHESTER,M,7
2013,ANNA,NASSAU,F,18
2013,KIMBERLY,NASSAU,F,19
2013,CHARLIE,WESTCHESTER,M,7
2013,MILA,NASSAU,F,19
2013,SYDNEY,NASSAU,F,19
2013,TAYLOR,NASSAU,F,19
2013,KAYLEE,NASSAU,F,19
2013,GIULIANA,NASSAU,F,20
2013,PEYTON,NASSAU,F,20
2013,KING,WESTCHESTER,M,7
2013,ALYSSA,MONROE,F,12
2013,CLAIRE,MONROE,F,12
2013,LIANA,WESTCHESTER,F,5
2013,HARRISON,WESTCHESTER,M,5
2013,QUINN,MONROE,F,12
2013,DELANEY,MONROE,F,12
2013,AVERY,MONROE,F,11
2013,SAMANTHA,MONROE,F,11
2013,ARIANNA,MONROE,F,11
2013,MAYA,MONROE,F,11
2013,NATALIE,NASSAU,F,20
2013,ALYSSA,NASSAU,F,21
2013,ARIANA,NASSAU,F,21
2013,SCARLETT,NASSAU,F,21
2013,CAMILA,NASSAU,F,22
2013,MAYA,NASSAU,F,22
2013,JULIANA,NASSAU,F,24
2013,KATHERINE,NASSAU,F,24
2013,LAYLA,MONROE,F,11
2013,ALEXIA,WESTCHESTER,F,5
2013,ISLA,WESTCHESTER,F,5
2013,REAGAN,WESTCHESTER,F,5
2013,MACKENZIE,MONROE,F,11
2013,SKYLAR,MONROE,F,11
2013,ELIANA,MONROE,F,11
2013,LILIANA,MONROE,F,11
2013,ELLIE,MONROE,F,11
2013,LILLIAN,MONROE,F,10
2013,MAKAYLA,MONROE,F,10
2013,CORA,MONROE,F,10
2013,ARIANA,MONROE,F,9
2013,KYLIE,NASSAU,F,24
2013,ALINA,WESTCHESTER,F,5
2013,CORA,WESTCHESTER,F,5
2013,ALLISON,NASSAU,F,24
2013,ELIZABETH,NASSAU,F,24
2013,ADRIANA,NASSAU,F,26
2013,GENESIS,NASSAU,F,26
2013,BROOKE,NASSAU,F,27
2013,AMELIA,NASSAU,F,27
2013,LEAH,NASSAU,F,27
2013,AVERY,NASSAU,F,28
2013,ZOE,NASSAU,F,29
2013,KAYLA,NASSAU,F,30
2013,JULIA,NASSAU,F,31
2013,CHLOE,NASSAU,F,31
2013,RILEY,NASSAU,F,32
2013,ARIANNA,NASSAU,F,33
2013,SARAH,NASSAU,F,33
2013,FATIMA,WESTCHESTER,F,5
2013,EMERSON,WESTCHESTER,F,5
2013,SABRINA,WESTCHESTER,F,5
2013,KIARA,WESTCHESTER,F,5
2013,ANASTASIA,WESTCHESTER,F,5
2013,SOPHIE,MONROE,F,9
2013,PENELOPE,MONROE,F,9
2013,BROOKE,MONROE,F,9
2013,JULIANA,MONROE,F,9
2013,BRIELLE,MONROE,F,9
2013,NORA,MONROE,F,9
2013,MYA,MONROE,F,9
2013,AUTUMN,MONROE,F,9
2013,ADRIANNA,MONROE,F,9
2013,ALANA,MONROE,F,9
2013,TESSA,MONROE,F,9
2013,KAYLA,MONROE,F,8
2013,KAYLEE,MONROE,F,8
2013,KATHERINE,MONROE,F,8
2013,NAOMI,MONROE,F,8
2013,MORGAN,MONROE,F,8
2013,FAITH,MONROE,F,8
2013,JULIANNA,MONROE,F,8
2013,ANASTASIA,MONROE,F,8
2013,LILA,MONROE,F,8
2013,ERIC,WESTCHESTER,M,7
2013,MAEVE,MONROE,F,8
2013,ANGELINA,NASSAU,F,34
2013,ALEXANDRA,NASSAU,F,34
2013,VALENTINA,NASSAU,F,35
2013,SARAH,MONROE,F,7
2013,ALLISON,MONROE,F,7
2013,BELLA,MONROE,F,7
2013,HAILEY,NASSAU,F,35
2013,LILY,NASSAU,F,37
2013,HANNAH,NASSAU,F,39
2013,BRIANNA,NASSAU,F,40
2013,SERENITY,MONROE,F,7
2013,MARC,WESTCHESTER,M,5
2013,EDUARDO,WESTCHESTER,M,5
2013,FIONA,MONROE,F,7
2013,MILA,MONROE,F,7
2013,CAROLINE,MONROE,F,7
2013,GRACE,NASSAU,F,42
2013,VICTORIA,NASSAU,F,44
2013,ELLA,NASSAU,F,45
2013,ALEXA,NASSAU,F,46
2013,SAMANTHA,NASSAU,F,47
2013,GIANNA,NASSAU,F,52
2013,ABIGAIL,NASSAU,F,52
2013,LYDIA,MONROE,F,7
2013,ANA,WESTCHESTER,F,6
2013,MEGAN,WESTCHESTER,F,6
2013,NYLAH,WESTCHESTER,F,6
2013,ALESSANDRA,WESTCHESTER,F,6
2013,EDEN,MONROE,F,7
2013,RUBY,MONROE,F,7
2013,MCKENZIE,MONROE,F,7
2013,NYLA,MONROE,F,7
2013,REAGAN,MONROE,F,7
2013,BAILEY,MONROE,F,7
2013,LILLIANA,MONROE,F,7
2013,KARINA,WESTCHESTER,F,6
2013,NADIA,WESTCHESTER,F,6
2013,JAYLEEN,WESTCHESTER,F,6
2013,CHARLOTTE,NASSAU,F,53
2013,ASHLEY,NASSAU,F,55
2013,JULIE,WESTCHESTER,F,6
2013,TATIANA,WESTCHESTER,F,6
2013,NAYELI,WESTCHESTER,F,6
2013,ALYSON,WESTCHESTER,F,6
2013,LUCY,SUFFOLK,F,12
2013,LAILA,SUFFOLK,F,12
2013,JOCELYN,SUFFOLK,F,12
2013,PAYTON,SUFFOLK,F,12
2013,MARIAH,SUFFOLK,F,12
2013,SOFIA,NASSAU,F,56
2013,GABRIELLA,NASSAU,F,66
2013,MADISON,NASSAU,F,69
2013,AVA,NASSAU,F,87
2013,ISABELLA,NASSAU,F,91
2013,OLIVIA,NASSAU,F,93
2013,EMILY,NASSAU,F,94
2013,MIA,NASSAU,F,96
2013,SOPHIA,NASSAU,F,96
2013,EMMA,NASSAU,F,103
2013,HUNTER,MONTGOMERY,M,5
2013,BENJAMIN,MONTGOMERY,M,5
2013,NOAH,MONTGOMERY,M,5
2013,ELI,MONTGOMERY,M,6
2013,JACOB,MONTGOMERY,M,6
2013,EMMA,MONTGOMERY,F,6
2013,MARQUIS,MONROE,M,5
2013,CHELSEA,SUFFOLK,F,12
2013,KATE,SUFFOLK,F,12
2013,EVANGELINE,SUFFOLK,F,12
2013,ZOEY,SUFFOLK,F,11
2013,ALEXIS,SUFFOLK,F,11
2013,ELIANA,SUFFOLK,F,11
2013,SADIE,SUFFOLK,F,11
2013,TEAGAN,MONROE,F,7
2013,LONDYN,MONROE,F,7
2013,VICTORIA,MONROE,F,6
2013,ZOE,MONROE,F,6
2013,PEYTON,MONROE,F,6
2013,SARA,MONROE,F,6
2013,ANGELINA,MONROE,F,6
2013,EVA,MONROE,F,6
2013,LONDON,MONROE,F,6
2013,LAUREN,MONROE,F,6
2013,JOCELYN,MONROE,F,6
2013,SINCERE,MONROE,M,5
2013,GAGE,MONROE,M,5
2013,KINGSTON,MONROE,M,5
2013,SANTINO,MONROE,M,5
2013,GARRETT,MONROE,M,5
2013,KEEGAN,MONROE,M,5
2013,WALTER,MONROE,M,5
2013,NASIR,MONROE,M,5
2013,DANTE,MONROE,M,5
2013,AHMED,MONROE,M,5
2013,SHANE,MONROE,M,5
2013,FRANK,MONROE,M,5
2013,RAYMOND,MONROE,M,5
2013,DEAN,MONROE,M,5
2013,SKYLER,MONROE,M,5
2013,CARSON,MONROE,M,5
2013,EMMANUEL,MONROE,M,5
2013,ANNABELLE,MONROE,F,6
2013,ELENA,MONROE,F,6
2013,ELEANOR,MONROE,F,6
2013,NINA,MONROE,F,6
2013,JOSEPHINE,MONROE,F,6
2013,CLAIRE,SUFFOLK,F,11
2013,QUINN,SUFFOLK,F,11
2013,MARIA,SUFFOLK,F,11
2013,MYA,SUFFOLK,F,11
2013,CAROLINE,SUFFOLK,F,11
2013,ISABEL,SUFFOLK,F,11
2013,VALERIE,SUFFOLK,F,11
2013,CAMERON,WESTCHESTER,F,5
2013,KENDALL,SUFFOLK,F,11
2013,GEORGE,MONROE,M,5
2013,ELIAS,MONROE,M,5
2013,JOEL,MONROE,M,5
2013,EMILIA,MONROE,F,6
2013,MARY,MONROE,F,6
2013,JORDYN,MONROE,F,6
2013,JUSTIN,MONROE,M,5
2013,EZEQUIEL,MONROE,M,6
2013,ANNABELLE,WESTCHESTER,F,5
2013,RYLEE,MONROE,F,6
2013,LILLY,MONROE,F,6
2013,CECILIA,MONROE,F,6
2013,ELIZA,MONROE,F,6
2013,HAZEL,MONROE,F,6
2013,MALCOLM,MONROE,M,6
2013,JADIEL,MONROE,M,6
2013,BROOKLYN,SUFFOLK,F,8
2013,ELLIE,WESTCHESTER,F,5
2013,GEMMA,MONROE,F,6
2013,NORAH,MONROE,F,6
2013,COLLIN,MONROE,M,6
2013,JAMESON,MONROE,M,6
2013,KALEB,MONROE,M,6
2013,ELLIOT,MONROE,M,6
2013,ASHTON,MONROE,M,6
2013,HARRISON,MONROE,M,6
2013,VICTOR,MONROE,M,6
2013,MARK,MONROE,M,6
2013,DECLAN,MONROE,M,6
2013,AMIR,MONROE,M,6
2013,PATRICK,MONROE,M,6
2013,PAISLEY,MONROE,F,6
2013,JOURNEY,MONROE,F,6
2013,JANESSA,MONROE,F,6
2013,RILEY,MONROE,F,5
2013,ALEXANDRA,MONROE,F,5
2013,NICOLE,MONROE,F,5
2013,MELANIE,MONROE,F,5
2013,MADELINE,MONROE,F,5
2013,SYDNEY,MONROE,F,5
2013,ADRIANA,MONROE,F,5
2013,AIDAN,MONROE,M,6
2013,PEYTON,MONROE,M,6
2013,VIVIAN,WESTCHESTER,F,5
2013,ARIEL,MONROE,F,5
2013,AUBREE,MONROE,F,5
2013,PIPER,MONROE,F,5
2013,MELODY,MONROE,F,5
2013,AURORA,MONROE,F,5
2013,AMAYA,MONROE,F,5
2013,ADAM,MONROE,M,6
2013,AVERY,MONROE,M,6
2013,LUKAS,MONROE,M,7
2013,EMMETT,MONROE,M,7
2013,SPENCER,MONROE,M,7
2013,MALACHI,MONROE,M,7
2013,DAMIEN,MONROE,M,7
2013,WESLEY,MONROE,M,7
2013,KHLOE,WESTCHESTER,F,5
2013,JADE,SUFFOLK,F,8
2013,KHLOE,SUFFOLK,F,8
2013,NEVAEH,SUFFOLK,F,8
2013,EMERSON,MONROE,F,5
2013,GENEVIEVE,MONROE,F,5
2013,TRINITY,MONROE,F,5
2013,IZABELLA,MONROE,F,5
2013,LUCIA,MONROE,F,5
2013,LENA,MONROE,F,5
2013,MAXIMUS,MONROE,M,7
2013,GREYSON,MONROE,M,7
2013,JORDAN,SUFFOLK,F,8
2013,GEORGIA,SUFFOLK,F,9
2013,DELANEY,SUFFOLK,F,9
2013,BRYNN,MONROE,F,5
2013,NYLAH,MONROE,F,5
2013,VERONICA,MONROE,F,5
2013,JASE,MONROE,M,7
2013,LINCOLN,MONROE,M,7
2013,CAMDEN,MONROE,M,7
2013,LEONARDO,MONROE,M,7
2013,KAIDEN,MONROE,M,7
2013,GRAYSON,MONROE,M,7
2013,ALESSANDRA,SUFFOLK,F,9
2013,ANNABELLA,SUFFOLK,F,9
2013,MAKAYLA,WESTCHESTER,F,5
2013,ADDISON,WESTCHESTER,F,5
2013,MIKAYLA,SUFFOLK,F,11
2013,BRIANA,SUFFOLK,F,11
2013,LONDON,SUFFOLK,F,10
2013,NORA,SUFFOLK,F,10
2013,MAXWELL,MONROE,M,7
2013,TRISTAN,MONROE,M,7
2013,HAYDEN,WESTCHESTER,M,5
2013,LEVI,WYOMING,M,5
2013,NOAH,WYOMING,M,6
2013,REBECCA,SUFFOLK,F,10
2013,JOSEPHINE,SUFFOLK,F,10
2013,STEVEN,MONROE,M,7
2013,ERIC,MONROE,M,7
2013,ROSE,SUFFOLK,F,10
2013,JAKE,MONROE,M,7
2013,JACOB,WYOMING,M,6
2013,ALESSANDRA,MONROE,F,5
2013,LEILANI,MONROE,F,5
2013,ADELINE,MONROE,F,5
2013,ANIYAH,MONROE,F,5
2013,NOELLE,MONROE,F,5
2013,AYDEN,MONROE,M,7
2013,GIANNI,MONROE,M,8
2013,JAYCEON,MONROE,M,8
2013,CAYDEN,MONROE,M,8
2013,BENTLEY,MONROE,M,8
2013,MICAH,MONROE,M,8
2013,COOPER,MONROE,M,8
2013,EDWARD,MONROE,M,8
2013,BRIAN,MONROE,M,8
2013,LILAH,MONROE,F,5
2013,BEATRICE,MONROE,F,5
2013,MIRACLE,MONROE,F,5
2013,WILLIAM,MONROE,M,49
2013,LIAM,MONROE,M,48
2013,MICHAEL,MONROE,M,44
2013,KIARA,SUFFOLK,F,10
2013,REESE,SUFFOLK,F,10
2013,JACKSON,MONROE,M,42
2013,JACOB,MONROE,M,40
2013,LEO,MONROE,M,8
2013,IAN,MONROE,M,8
2013,ANGEL,MONROE,M,8
2013,LILA,SUFFOLK,F,10
2013,MELISSA,SUFFOLK,F,9
2013,DIANA,SUFFOLK,F,10
2013,MASON,MONROE,M,40
2013,ETHAN,MONROE,M,39
2013,SAWYER,MONROE,M,9
2013,SILAS,MONROE,M,9
2013,BRADY,MONROE,M,9
2013,BRODY,MONROE,M,9
2013,KYLE,MONROE,M,9
2013,JOSE,MONROE,M,9
2013,COLTON,MONROE,M,9
2013,JACE,MONROE,M,9
2013,LANDON,MONROE,M,9
2013,LUKE,MONROE,M,9
2013,KEVIN,MONROE,M,9
2013,ROMAN,MONROE,M,10
2013,ASHER,MONROE,M,10
2013,JAXSON,MONROE,M,10
2013,MILES,MONROE,M,10
2013,ANTONIO,MONROE,M,10
2013,THEODORE,MONROE,M,10
2013,MAX,MONROE,M,10
2013,JULIETTE,SUFFOLK,F,9
2013,RYLEE,SUFFOLK,F,9
2013,ERIN,SUFFOLK,F,9
2013,PIPER,SUFFOLK,F,9
2013,JORDYN,SUFFOLK,F,9
2013,MARY,SUFFOLK,F,9
2013,JESSICA,SUFFOLK,F,9
2013,ELLA,WYOMING,F,5
2013,JORDY,WESTCHESTER,M,5
2013,JAMES,MONROE,M,39
2013,JOHN,MONROE,M,36
2013,LOGAN,MONROE,M,35
2013,NOAH,MONROE,M,32
2013,ALEXANDER,MONROE,M,32
2013,DOMINIC,MONROE,M,32
2013,RYAN,MONROE,M,31
2013,NATHAN,MONROE,M,31
2013,LUCAS,MONROE,M,30
2013,JACK,MONROE,M,30
2013,HENRY,MONROE,M,30
2013,FRANCESCA,SUFFOLK,F,10
2013,CASSIDY,SUFFOLK,F,10
2013,DANICA,SUFFOLK,F,10
2013,SERENITY,SUFFOLK,F,9
2013,JAYDEN,MONROE,M,29
2013,BENJAMIN,MONROE,M,29
2013,ANTHONY,MONROE,M,28
2013,CHARLES,MONROE,M,28
2013,CAMERON,MONROE,M,28
2013,CALEB,MONROE,M,27
2013,COLIN,MONROE,M,27
2013,XAVIER,MONROE,M,10
2013,ZACHARY,MONROE,M,10
2013,JONAH,MONROE,M,11
2013,JOSEPH,MONROE,M,26
2013,NICHOLAS,MONROE,M,25
2013,FIONA,SUFFOLK,F,9
2013,MILA,SUFFOLK,F,9
2013,VIVIAN,SUFFOLK,F,9
2013,JOSIAH,MONROE,M,25
2013,JOSHUA,MONROE,M,24
2013,SAMUEL,MONROE,M,24
2013,CARTER,MONROE,M,24
2013,CONNOR,MONROE,M,24
2013,ANDREW,MONROE,M,23
2013,OWEN,MONROE,M,23
2013,JAXON,MONROE,M,11
2013,LUCA,MONROE,M,11
2013,LEVI,MONROE,M,11
2013,ELI,MONROE,M,11
2013,AUSTIN,MONROE,M,11
2013,KING,MONROE,M,12
2013,NOLAN,MONROE,M,12
2013,EVAN,MONROE,M,23
2013,THOMAS,MONROE,M,23
2013,BLAKE,MONROE,M,22
2013,DANIEL,MONROE,M,21
2013,AIDEN,MONROE,M,20
2013,CHASE,MONROE,M,20
2013,PARKER,MONROE,M,20
2013,ISAIAH,MONROE,M,20
2013,MATTHEW,MONROE,M,19
2013,ELIJAH,MONROE,M,19
2013,OLIVER,MONROE,M,19
2013,VINCENT,MONROE,M,19
2013,COLE,MONROE,M,12
2013,GIOVANNI,MONROE,M,12
2013,HUNTER,MONROE,M,12
2013,GAVIN,MONROE,M,18
2013,GABRIEL,MONROE,M,17
2013,CHRISTIAN,MONROE,M,17
2013,JONATHAN,MONROE,M,17
2013,JASON,MONROE,M,17
2013,TYLER,MONROE,M,16
2013,BRANDON,MONROE,M,12
2013,AARON,MONROE,M,12
2013,SEBASTIAN,MONROE,M,16
2013,ANNABELLE,SUFFOLK,F,9
2013,NINA,SUFFOLK,F,9
2013,JEREMIAH,MONROE,M,16
2013,DAVID,MONROE,M,12
2013,TIMOTHY,MONROE,M,13
2013,KAYDEN,MONROE,M,13
2013,WYATT,MONROE,M,13
2013,ADRIAN,MONROE,M,13
2013,ROBERT,MONROE,M,13
2013,BRAYDEN,MONROE,M,14
2013,NATHANIEL,MONROE,M,14
2013,JORDAN,MONROE,M,14
2013,CHRISTOPHER,MONROE,M,15
2013,ISAAC,MONROE,M,15
2013,DYLAN,MONROE,M,14
2013,JULIAN,MONROE,M,14
2013,SOFIA,WESTCHESTER,F,58
2013,MIA,WESTCHESTER,F,61
2013,OLIVIA,WESTCHESTER,F,64
2013,JOHN,RICHMOND,M,25
2013,NOAH,RICHMOND,M,25
2013,ALEXANDER,RICHMOND,M,29
2013,MASON,RICHMOND,M,32
2013,MATTHEW,RICHMOND,M,33
2013,EMMA,WESTCHESTER,F,72
2013,ISABELLA,WESTCHESTER,F,74
2013,SOPHIA,WESTCHESTER,F,77
2013,JACE,WAYNE,M,5
2013,MATTHEW,ALBANY,M,18
2013,JACKSON,ALBANY,M,18
2013,LUCAS,ALBANY,M,16
2013,CHRISTOPHER,RICHMOND,M,34
2013,ABIGAIL,ROCKLAND,F,13
2013,BLAKE,WAYNE,M,5
2013,THOMAS,WAYNE,M,5
2013,JAMES,RICHMOND,M,35
2013,DANIEL,RICHMOND,M,47
2013,ANTHONY,RICHMOND,M,52
2013,NICHOLAS,RICHMOND,M,54
2013,TYLER,WAYNE,M,5
2013,CARTER,WAYNE,M,5
2013,LOGAN,WAYNE,M,5
2013,ANTHONY,WAYNE,M,5
2013,LUKE,RICHMOND,M,11
2013,TRANY,ROCKLAND,F,13
2013,RAIZY,ROCKLAND,F,12
2013,YITTY,ROCKLAND,F,12
2013,EMILY,ROCKLAND,F,11
2013,TZIPORA,ROCKLAND,F,11
2013,NOAH,ALBANY,M,15
2013,RYAN,ALBANY,M,15
2013,ALEXA,WESTCHESTER,F,25
2013,JULIA,WESTCHESTER,F,25
2013,JOSEPH,RICHMOND,M,68
2013,MICHAEL,RICHMOND,M,68
2013,DANIELLA,RICHMOND,F,10
2013,JULIANNA,RICHMOND,F,10
2013,ARIA,RICHMOND,F,10
2013,JASON,RICHMOND,M,13
2013,GABRIEL,RICHMOND,M,13
2013,LOGAN,ALBANY,M,15
2013,MICHAEL,ALBANY,M,14
2013,LEO,WESTCHESTER,M,9
2013,CHRISTOPHER,ALBANY,M,14
2013,LIAM,ALBANY,M,13
2013,ALEXANDER,ALBANY,M,13
2013,JOHN,ALBANY,M,13
2013,JACOB,ALBANY,M,12
2013,JULIA,RICHMOND,F,10
2013,NATALIE,RICHMOND,F,10
2013,JACK,ALBANY,M,12
2013,CARTER,ALBANY,M,12
2013,OWEN,ALBANY,M,12
2013,ANTHONY,ALBANY,M,11
2013,BENJAMIN,ALBANY,M,11
2013,ZOE,RICHMOND,F,10
2013,CHARLOTTE,RICHMOND,F,10
2013,VALENTINA,RICHMOND,F,11
2013,ARIANNA,RICHMOND,F,11
2013,ELLA,RICHMOND,F,12
2013,AMELIA,RICHMOND,F,13
2013,LEAH,RICHMOND,F,14
2013,GIULIANA,RICHMOND,F,15
2013,LAYLA,RICHMOND,F,15
2013,GIA,RICHMOND,F,16
2013,NICOLE,RICHMOND,F,16
2013,ALEXA,RICHMOND,F,16
2013,GRACE,RICHMOND,F,16
2013,SAMANTHA,RICHMOND,F,17
2013,ABIGAIL,RICHMOND,F,17
2013,CHLOE,RICHMOND,F,20
2013,EMILY,RICHMOND,F,23
2013,VICTORIA,RICHMOND,F,24
